state	county	wheat1_a	wheat1_y	wheat2_a	wheat2_y	oats_a	oats_y	rice_a	rice_y	corn_a	corn_y	cotton_a	cotton_y	scane_a	scane_y
22	330	22831	481474	37	525	23272	456275	0	0	30023	843878	0	0	0	0
22	350	16939	274619	30	213	12881	221576	0	0	49724	1411608	0	0	0	0
22	370	27119	456542	0	0	9521	200429	0	0	32523	1067814	0	0	0	0
22	390	27566	529746	113	1348	18815	367756	0	0	37664	624162	0	0	0	0
22	410	17153	347872	0	0	1176	26817	0	0	26696	883133	0	0	0	0
22	430	2885	44929	0	0	293	7100	0	0	8079	195286	0	0	0	0
22	450	23745	350225	0	0	16230	154379	0	0	46305	891413	0	0	0	0
22	470	22845	411420	0	0	1056	19614	0	0	35530	829995	0	0	0	0
22	490	16189	216389	158	1356	12483	163928	0	0	43219	673985	0	0	0	0
22	510	41085	733297	0	0	3183	60764	0	0	59822	2035971	0	0	0	0
22	530	15295	270689	0	0	22195	422813	0	0	51639	1725314	0	0	0	0
22	550	17679	319513	0	0	6139	120225	0	0	44147	1388394	0	0	0	0
22	570	22887	402392	0	0	15064	209656	0	0	55910	2068929	0	0	0	0
22	590	21167	403240	0	0	14160	248481	0	0	47199	1870330	0	0	0	0
22	610	17921	238450	0	0	1771	33365	0	0	29708	756991	0	0	0	0
22	630	21729	415909	0	0	9468	160710	0	0	57056	2089212	0	0	0	0
22	650	21097	459771	0	0	16609	321744	0	0	55118	1739037	0	0	0	0
22	670	16993	299655	108	1318	12704	273674	0	0	42270	1761269	0	0	0	0
22	690	14661	305018	129	1645	30254	510839	0	0	44242	1237285	0	0	0	0
22	710	26440	501859	0	0	2179	39200	0	0	43713	1155831	0	0	0	0
22	730	13019	127659	0	0	43507	517091	0	0	73801	1086074	0	0	0	0
22	750	13475	213492	0	0	18536	243142	0	0	40638	777397	0	0	0	0
22	770	8458	126647	0	0	398	7609	0	0	25731	457726	0	0	0	0
22	790	8555	113648	0	0	669	10423	0	0	25011	563330	0	0	0	0
22	810	28439	570884	25	400	3021	59147	0	0	44025	1821287	0	0	0	0
22	830	57065	1122969	0	0	7257	137662	0	0	69420	2379090	0	0	0	0
22	850	33001	565230	177	1949	20009	300369	0	0	56529	939826	0	0	0	0
22	870	27842	420477	72	604	12047	180938	0	0	32933	416319	0	0	0	0
22	890	9801	88260	489	2408	26431	347553	0	0	36395	365018	0	0	0	0
22	910	34334	367139	84	470	23972	255037	0	0	56047	698050	0	0	0	0
22	930	8029	131040	0	0	1687	30700	0	0	27330	771683	0	0	0	0
22	950	24464	458769	255	2865	21185	441936	0	0	64942	2363464	0	0	0	0
22	970	15281	299889	0	0	7284	118603	0	0	36701	1109873	0	0	0	0
22	990	24777	424732	56	537	13548	221296	0	0	46201	724325	0	0	0	0
22	1010	5109	80073	0	0	1347	26014	0	0	18954	579947	0	0	0	0
22	1030	22750	413766	117	1876	14199	237013	0	0	46231	1436494	0	0	0	0
22	1050	3755	55889	0	0	2146	39327	0	0	21093	588889	0	0	0	0
22	1070	33975	638498	0	0	25426	359899	0	0	70513	2078378	0	0	0	0
22	1090	18223	295698	0	0	4507	84512	0	0	45048	1648738	0	0	0	0
22	1110	6994	78035	0	0	42618	677790	0	0	59143	940666	0	0	0	0
22	1130	27895	485202	33	375	18088	291607	0	0	36266	831914	0	0	0	0
22	1150	2892	44975	0	0	73	992	0	0	5618	87643	0	0	0	0
22	1170	8529	125203	0	0	1938	30807	0	0	26047	669792	0	0	0	0
22	1190	6316	90166	0	0	1651	21878	0	0	22651	732950	0	0	0	0
22	1210	20294	359896	75	888	6961	89072	0	0	41882	1353954	0	0	0	0
22	1230	9975	150068	0	0	1615	33717	0	0	18914	555164	0	0	0	0
22	1250	12396	188253	0	0	881	12458	0	0	31149	857978	0	0	0	0
22	1270	15642	156100	102	526	18185	194736	0	0	24705	284150	0	0	0	0
22	1290	47107	894661	0	0	3584	77041	0	0	54339	1746036	0	0	0	0
22	1310	16488	249109	0	0	23218	382649	0	0	47419	669949	0	0	0	0
22	1330	16253	288092	0	0	5858	71820	0	0	45064	1616919	0	0	0	0
22	1350	21529	415281	0	0	21283	340908	0	0	62476	1776390	0	0	0	0
22	1370	21058	311619	0	0	1535	25496	0	0	38086	749969	0	0	0	0
22	1390	45425	825426	0	0	4838	82237	0	0	69033	2807905	0	0	0	0
22	1410	24648	436817	315	3365	13326	253582	0	0	39028	725128	0	0	0	0
22	1430	3371	53446	0	0	192	3113	0	0	14678	289348	0	0	0	0
22	1450	47345	751166	273	3664	6141	98164	0	0	65460	2479051	0	0	0	0
22	1470	30398	501992	0	0	3772	78444	0	0	39232	1026383	0	0	0	0
22	1490	9226	94145	0	0	6674	61635	0	0	25258	381987	0	0	0	0
22	1510	15858	278640	135	1526	10702	172617	0	0	21130	400497	0	0	0	0
22	1530	27366	502210	0	0	3079	56464	0	0	50838	1687557	0	0	0	0
22	1550	5224	67527	0	0	241	3816	0	0	12177	135845	0	0	0	0
22	1570	35895	540001	165	1518	26599	334712	0	0	76673	1832762	0	0	0	0
22	1590	19273	345238	154	2055	12377	305708	0	0	40536	1790733	0	0	0	0
22	1610	16359	334109	0	0	659	14004	0	0	21977	874650	0	0	0	0
22	1630	20384	445278	0	0	844	18891	0	0	23780	734238	0	0	0	0
22	1650	16437	291107	69	275	7440	124107	0	0	31326	769978	0	0	0	0
22	1670	24491	430792	0	0	2534	35034	0	0	45144	1388126	0	0	0	0
22	1690	21393	453178	35	390	24962	429906	0	0	48725	1377096	0	0	0	0
22	1710	11805	129991	0	0	32736	331691	0	0	53795	955396	0	0	0	0
22	1730	21016	378457	0	0	1774	35208	0	0	35793	982816	0	0	0	0
22	1750	13351	195077	0	0	5035	88354	0	0	34495	768494	0	0	0	0
22	1770	28765	600090	0	0	5876	92883	0	0	49922	1487425	0	0	0	0
22	1790	12126	211220	89	912	22793	300026	0	0	46490	1206780	0	0	0	0
22	1810	18406	275464	159	1910	52945	812697	0	0	81500	1745447	0	0	0	0
22	1830	14229	241679	158	1950	19221	238811	0	0	33646	752073	0	0	0	0
22	0	1840754	31767362	4212	43277	1125072	17524438	0	0	3849780	106068436	0	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0	0	0
															
23	10	1656	19104	118	1369	3207	89535	0	0	1091	30692	0	0	0	0
23	30	37	399	55	705	1761	54710	0	0	16	402	0	0	0	0
23	50	30792	487869	340	4517	29237	724888	0	0	33686	722499	0	0	0	0
23	70	2229	25682	393	5532	7534	255164	0	0	541	14145	0	0	0	0
23	90	860	8745	92	681	5781	137677	0	0	5795	114910	0	0	0	0
23	110	1112	11921	84	1216	9564	306243	0	0	6181	174409	0	0	0	0
23	130	26	288	102	1631	1488	50337	0	0	15	293	0	0	0	0
23	150	21411	327048	322	5598	17232	337526	0	0	20226	395070	0	0	0	0
23	170	7118	141754	298	6631	23362	907514	0	0	15840	590589	0	0	0	0
23	190	915	7472	7	15	917	24669	0	0	2443	47414	0	0	0	0
23	210	16906	263826	365	5032	14574	268560	0	0	27641	450089	0	0	0	0
23	230	26637	359734	395	5947	20211	228406	0	0	31929	580669	0	0	0	0
23	250	35744	451269	482	6479	23586	316394	0	0	27939	638345	0	0	0	0
23	270	20337	287395	303	3135	12212	170755	0	0	33662	596622	0	0	0	0
23	290	1102	13392	88	1155	3606	109674	0	0	2827	85262	0	0	0	0
23	310	397	3315	23	275	3583	102981	0	0	1934	43818	0	0	0	0
23	330	505	3830	1222	20505	9920	307657	0	0	37	536	0	0	0	0
23	350	852	4075	51	308	3957	73860	0	0	4066	127042	0	0	0	0
23	370	29989	417787	429	5357	31647	761974	0	0	23016	664568	0	0	0	0
23	390	23	196	0	0	173	3680	0	0	54	2295	0	0	0	0
23	410	90	1303	129	1430	6414	186650	0	0	37	862	0	0	0	0
23	430	43	618	72	672	1338	28942	0	0	6	138	0	0	0	0
23	450	31011	536428	218	3080	28666	679168	0	0	22492	599634	0	0	0	0
23	470	677	7031	260	3091	3377	119456	0	0	2763	73066	0	0	0	0
23	490	18412	200147	161	1867	32484	796157	0	0	18655	582888	0	0	0	0
23	510	728	5708	32	230	6820	153504	0	0	5828	137064	0	0	0	0
23	530	3	38	30	362	765	24112	0	0	0	0	0	0	0	0
23	550	2364	17927	58	420	6646	167315	0	0	8623	213766	0	0	0	0
23	570	15250	217893	210	3517	35917	1100595	0	0	28368	741555	0	0	0	0
23	590	27300	414768	335	5272	29056	458198	0	0	37255	815227	0	0	0	0
23	610	75	757	398	5532	5358	132309	0	0	22	272	0	0	0	0
23	630	30591	428415	362	6166	49084	1402665	0	0	11396	454891	0	0	0	0
23	650	17946	239360	251	3193	24387	484163	0	0	14044	367521	0	0	0	0
23	670	29909	443216	250	4062	27445	711422	0	0	20934	519588	0	0	0	0
23	690	361	2291	14	164	4257	94944	0	0	2134	54220	0	0	0	0
23	710	44	403	29	250	856	20314	0	0	3	33	0	0	0	0
23	730	6966	54240	185	1285	24142	611127	0	0	15959	367633	0	0	0	0
23	750	22230	277636	861	10342	19339	275932	0	0	27025	657433	0	0	0	0
23	770	24257	314883	354	3748	15238	159707	0	0	21930	383342	0	0	0	0
23	790	479	3142	11	51	1642	29433	0	0	3629	70105	0	0	0	0
23	810	20965	305540	667	9254	30246	827711	0	0	23368	529846	0	0	0	0
23	830	0	0	10	100	91	1850	0	0	0	0	0	0	0	0
23	850	430	2540	11	100	1499	26568	0	0	2134	36565	0	0	0	0
23	870	15703	162466	299	2709	33555	814380	0	0	18765	679090	0	0	0	0
23	890	3033	31778	59	501	6628	180815	0	0	5852	171218	0	0	0	0
23	910	39024	769436	437	8682	48640	1118670	0	0	48120	1396369	0	0	0	0
23	930	16145	147049	443	3698	20152	338175	0	0	16020	389049	0	0	0	0
23	950	1	14	32	362	780	17723	0	0	20	835	0	0	0	0
23	970	153	2570	181	2961	2367	72861	0	0	26	728	0	0	0	0
23	990	17128	208363	301	3228	25076	521488	0	0	19567	638157	0	0	0	0
23	1010	2136	18735	14	115	3368	90640	0	0	7671	135633	0	0	0	0
23	1030	2	22	18	214	1887	56185	0	0	5	235	0	0	0	0
23	1050	4262	44722	91	645	7840	205095	0	0	5647	121188	0	0	0	0
23	1070	2047	12239	46	300	10521	177496	0	0	12390	188189	0	0	0	0
23	1090	290	3894	142	1534	10075	287645	0	0	381	9270	0	0	0	0
23	1110	1974	33267	56	1055	12673	417564	0	0	11130	320157	0	0	0	0
23	1130	1834	11473	62	419	7892	139491	0	0	4251	60739	0	0	0	0
23	1150	30669	698441	346	6901	37682	993164	0	0	44916	1319010	0	0	0	0
23	1170	12814	125745	201	1891	25354	501896	0	0	18836	315123	0	0	0	0
23	1190	473	5846	61	777	1560	49012	0	0	723	20116	0	0	0	0
23	1210	3963	54603	56	931	8443	244273	0	0	8796	212068	0	0	0	0
23	1230	5321	64473	153	1448	10595	253332	0	0	16075	310241	0	0	0	0
23	1250	9267	76280	120	1336	21028	330184	0	0	14748	359222	0	0	0	0
23	1270	3781	41408	64	598	5836	138415	0	0	12342	245481	0	0	0	0
23	1290	676	3089	32	342	5934	132414	0	0	3357	78060	0	0	0	0
23	1310	125	1178	345	4325	3470	90763	0	0	8	253	0	0	0	0
23	1330	1428	8031	82	522	8948	180648	0	0	5738	93871	0	0	0	0
23	1350	123	949	0	0	427	8804	0	0	581	11864	0	0	0	0
23	1370	143	1168	142	1528	3579	81236	0	0	581	11237	0	0	0	0
23	1390	22181	356577	570	8560	27622	893823	0	0	23034	524371	0	0	0	0
23	1410	2159	25785	567	7212	7500	237247	0	0	668	19829	0	0	0	0
23	1430	14	128	57	469	237	5948	0	0	168	2799	0	0	0	0
23	1450	19758	328929	463	6955	42801	1405360	0	0	35829	1098122	0	0	0	0
23	1470	23636	273412	313	4071	40289	906894	0	0	20079	765482	0	0	0	0
23	1490	26053	285955	242	2394	8447	70497	0	0	34834	448943	0	0	0	0
23	1510	30523	416648	315	3587	62959	1814268	0	0	12364	433450	0	0	0	0
23	1530	15	151	9	92	1193	31295	0	0	16	715	0	0	0	0
23	1550	22545	243673	173	1507	34467	835872	0	0	21212	562457	0	0	0	0
23	1570	19869	324594	281	4571	40633	1317219	0	0	26952	830709	0	0	0	0
23	1590	13766	182145	504	5802	13015	194068	0	0	29949	454148	0	0	0	0
23	1610	27558	471812	347	5264	34119	682671	0	0	23849	663146	0	0	0	0
23	1630	6223	105766	205	3018	10260	199321	0	0	13445	344231	0	0	0	0
23	1650	1109	6047	52	256	3202	53261	0	0	6104	91778	0	0	0	0
23	0	836703	11858246	17958	241056	1229673	29814559	0	0	1030593	25212901	0	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0	0	0
															
24	10	14914	187204	0	0	271	4460	0	0	35615	923195	0	0	0	0
24	30	24366	466706	217	4162	25293	510219	0	0	42467	1254130	0	0	0	0
24	50	29513	384895	243	3191	20324	493330	0	0	26192	879845	0	0	0	0
24	70	5974	94622	138	2083	23823	471667	0	0	22265	816790	0	0	0	0
24	90	5208	76980	0	0	170	2738	0	0	13933	452784	0	0	0	0
24	110	28652	663990	214	4782	27303	578259	0	0	46356	1372552	0	0	0	0
24	130	7358	87099	237	2316	6432	130282	0	0	18776	717271	0	0	0	0
24	150	13446	161936	0	0	429	5017	0	0	46820	1282076	0	0	0	0
24	170	34804	688203	0	0	2367	44678	0	0	49703	1160965	0	0	0	0
24	190	9155	83468	56	467	11405	278758	0	0	12266	416842	0	0	0	0
24	210	28630	649900	0	0	13713	274595	0	0	48743	1355909	0	0	0	0
24	230	29667	619731	0	0	7830	139252	0	0	48735	1650466	0	0	0	0
24	250	7582	93513	0	0	411	5149	0	0	41902	935579	0	0	0	0
24	270	36192	722059	0	0	2176	44716	0	0	58343	2204391	0	0	0	0
24	290	14716	155375	157	1299	18428	493947	0	0	19395	752019	0	0	0	0
24	310	19728	258325	50	314	5525	134491	0	0	24113	886744	0	0	0	0
24	330	30910	508624	184	2879	26018	604213	0	0	38574	1477012	0	0	0	0
24	350	2096	39336	22	244	3746	97951	0	0	4727	194403	0	0	0	0
24	370	50950	1036369	50	350	24302	384356	0	0	86064	2245244	0	0	0	0
24	390	27985	613901	135	2161	31593	617680	0	0	36202	1054862	0	0	0	0
24	410	24690	411543	0	0	9355	167721	0	0	39462	1266339	0	0	0	0
24	430	17061	381947	152	3310	12858	357303	0	0	16893	657024	0	0	0	0
24	450	46166	754507	0	0	1055	17536	0	0	50899	1886409	0	0	0	0
24	470	35566	698582	0	0	7265	147409	0	0	60190	2288661	0	0	0	0
24	490	37373	722614	0	0	4895	91570	0	0	51642	1674644	0	0	0	0
24	510	28142	665745	718	18255	33888	1022587	0	0	45068	1612979	0	0	0	0
24	530	6921	97408	0	0	199	3535	0	0	19461	540088	0	0	0	0
24	550	4208	75010	125	1914	12922	284413	0	0	11026	458518	0	0	0	0
24	570	33015	694595	0	0	4686	102541	0	0	53898	1919092	0	0	0	0
24	590	7366	73976	61	470	2331	41324	0	0	16628	547293	0	0	0	0
24	610	7843	151397	0	0	380	7368	0	0	16388	314110	0	0	0	0
24	630	43114	693540	532	8189	33075	720081	0	0	62915	1829601	0	0	0	0
24	650	27597	515742	65	640	26875	531544	0	0	53777	1545181	0	0	0	0
24	670	5447	64635	90	703	5796	126481	0	0	10033	344483	0	0	0	0
24	690	32388	745743	184	3373	41773	1066946	0	0	58420	2266319	0	0	0	0
24	710	37106	523814	0	0	533	6445	0	0	58467	1960340	0	0	0	0
24	730	7736	98085	0	0	263	4058	0	0	13158	404605	0	0	0	0
24	750	26297	382279	89	1007	16492	481696	0	0	24137	926393	0	0	0	0
24	770	34121	549977	414	5667	30101	610531	0	0	35443	1131823	0	0	0	0
24	790	5712	72645	0	0	176	2658	0	0	13653	400906	0	0	0	0
24	810	3879	34112	43	266	5835	126245	0	0	8323	273530	0	0	0	0
24	830	32629	396464	0	0	6395	130830	0	0	35619	1330878	0	0	0	0
24	850	1681	36690	37	986	3324	75638	0	0	5351	229039	0	0	0	0
24	870	1294	17366	0	0	211	3823	0	0	15655	365533	0	0	0	0
24	890	35981	503172	224	1811	5746	119934	0	0	50467	1760696	0	0	0	0
24	910	21192	439332	74	1573	20312	382172	0	0	45277	1129168	0	0	0	0
24	930	19751	360723	174	2317	23129	575637	0	0	22272	938281	0	0	0	0
24	950	13289	304103	225	2178	13758	420596	0	0	23300	870942	0	0	0	0
24	970	34758	781126	0	0	19632	391592	0	0	66706	2163379	0	0	0	0
24	990	9187	111198	198	2687	13631	349608	0	0	13117	523038	0	0	0	0
24	1010	25131	452994	69	906	21599	418681	0	0	46908	1565844	0	0	0	0
24	1030	21611	385941	91	1126	23546	602078	0	0	24428	871244	0	0	0	0
24	1050	7820	121032	0	0	425	7777	0	0	15461	481675	0	0	0	0
24	1070	30354	669679	106	1543	37681	630397	0	0	52374	1407567	0	0	0	0
24	1090	37852	902081	134	2787	17716	374194	0	0	56601	1798296	0	0	0	0
24	1110	6654	82703	37	414	3711	75068	0	0	15773	440529	0	0	0	0
24	1130	30774	639528	282	5180	7190	132051	0	0	50638	1284172	0	0	0	0
24	1150	6843	106588	53	694	340	6199	0	0	12891	460552	0	0	0	0
24	1170	21194	283248	108	839	11533	236273	0	0	30835	1013248	0	0	0	0
24	1190	15318	195111	95	741	1823	35249	0	0	25738	911181	0	0	0	0
24	1210	5556	66432	26	186	551	8837	0	0	13891	492231	0	0	0	0
24	1230	18525	467059	818	11103	16182	381492	0	0	19641	597971	0	0	0	0
24	1250	17923	336646	42	663	43316	656169	0	0	50608	1435150	0	0	0	0
24	1270	14276	206405	0	0	700	12306	0	0	17455	542568	0	0	0	0
24	1290	59847	1145320	0	0	1658	32228	0	0	69784	2969387	0	0	0	0
24	1310	9561	134410	0	0	355	5415	0	0	26584	873513	0	0	0	0
24	1330	12877	211083	52	686	21060	619017	0	0	19947	785988	0	0	0	0
24	1350	39778	866924	0	0	5019	90516	0	0	57270	1778922	0	0	0	0
24	1370	42571	838644	521	7978	29673	554495	0	0	60280	1722492	0	0	0	0
24	1390	32568	423633	61	617	23906	670379	0	0	31543	1039044	0	0	0	0
24	1410	45093	804326	0	0	429	6447	0	0	62910	2399379	0	0	0	0
24	1430	36252	848747	257	5890	28942	719412	0	0	42335	1570067	0	0	0	0
24	1450	6246	103533	0	0	411	6469	0	0	28638	1027349	0	0	0	0
24	1470	51845	895203	377	7908	34764	727785	0	0	55114	1907935	0	0	0	0
24	1490	24852	561444	23	385	32573	619692	0	0	46377	1310853	0	0	0	0
24	1510	27520	362769	123	1066	29780	944123	0	0	29994	1222993	0	0	0	0
24	1530	8594	139859	96	1116	10629	270943	0	0	12932	486162	0	0	0	0
24	1550	8287	140233	170	1921	17740	420938	0	0	19188	752519	0	0	0	0
24	1570	20545	301435	151	1514	13659	378597	0	0	19571	692242	0	0	0	0
24	1590	20847	436424	39	363	18044	368477	0	0	44242	1196330	0	0	0	0
24	1610	15266	339301	123	2456	43630	853088	0	0	55322	1769850	0	0	0	0
24	1630	2944	37354	0	0	238	4414	0	0	9172	273732	0	0	0	0
24	1650	25151	455343	0	0	1292	23942	0	0	45136	1190781	0	0	0	0
24	1670	11268	176907	0	0	1425	22512	0	0	19412	609760	0	0	0	0
24	1690	49460	839468	391	5817	30420	936686	0	0	43190	1772952	0	0	0	0
24	1710	27349	650447	107	1981	32744	770647	0	0	34611	1050793	0	0	0	0
24	1730	45984	988998	987	13306	63012	1851329	0	0	87614	3646093	0	0	0	0
24	1750	35344	603210	192	3512	17729	300401	0	0	41499	1398451	0	0	0	0
24	0	1983236	36170768	10639	162292	1253895	28460303	0	0	3114743	102342186	0	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0	0	0
															
25	10	30	139	153	1276	6033	101216	0	0	18857	359879	0	0	0	0
25	30	54	462	236	3072	4988	136322	0	0	61	2064	0	0	0	0
25	50	21	216	895	10588	36477	886845	0	0	1073	18553	0	0	0	0
25	70	411	4709	757	11079	5580	143978	0	0	220	3503	0	0	0	0
25	90	199	2657	1775	31472	43701	1569334	0	0	3619	133584	0	0	0	0
25	110	296	2293	1328	16334	36457	724946	0	0	20184	586003	0	0	0	0
25	130	15	136	1002	12871	7755	212912	0	0	4271	67888	0	0	0	0
25	150	253	4043	2392	49772	24283	1035443	0	0	4987	129350	0	0	0	0
25	170	16	236	743	9789	49599	1216736	0	0	9848	205187	0	0	0	0
25	190	35	547	476	7868	52794	1844290	0	0	5674	145451	0	0	0	0
25	210	579	6406	1942	28115	45412	1121266	0	0	45252	1527876	0	0	0	0
25	230	277	2296	831	9295	16124	292476	0	0	19590	628362	0	0	0	0
25	250	865	9605	2584	33306	69956	1323189	0	0	72178	2388259	0	0	0	0
25	270	490	8424	4031	76640	81280	2848607	0	0	25388	1095392	0	0	0	0
25	290	1908	21285	3037	49170	24252	848050	0	0	304	6619	0	0	0	0
25	310	126	1652	535	10062	5167	186454	0	0	166	2041	0	0	0	0
25	330	37	385	2894	35257	48121	1063891	0	0	24056	515121	0	0	0	0
25	350	16	130	1412	17295	36839	777271	0	0	12482	226472	0	0	0	0
25	370	15	197	27	353	1709	40666	0	0	27	332	0	0	0	0
25	390	122	2328	2623	53556	58856	2189525	0	0	18904	717634	0	0	0	0
25	410	31	415	122	1578	3042	94714	0	0	354	10422	0	0	0	0
25	430	345	2599	1417	13602	66461	1074651	0	0	73395	2661044	0	0	0	0
25	450	48	524	447	4183	29640	487974	0	0	42844	1658468	0	0	0	0
25	470	269	2615	1225	15120	23442	503877	0	0	19361	712909	0	0	0	0
25	490	356	2408	745	6837	28978	415254	0	0	30164	1001806	0	0	0	0
25	510	8	142	79	1101	1063	29926	0	0	28	600	0	0	0	0
25	530	106	850	1381	21281	22830	541357	0	0	16488	433341	0	0	0	0
25	550	651	8286	2486	33938	36526	935482	0	0	20180	660453	0	0	0	0
25	570	69	690	271	3564	27253	586089	0	0	19335	577625	0	0	0	0
25	590	108	1099	1596	19074	13898	280266	0	0	3981	110386	0	0	0	0
25	610	832	10242	2625	45812	29503	1123928	0	0	263	6962	0	0	0	0
25	630	63	580	625	8428	18056	416364	0	0	16837	707220	0	0	0	0
25	650	85	693	465	4605	37787	540692	0	0	48391	1824650	0	0	0	0
25	670	24	288	134	1847	12188	419974	0	0	274	9465	0	0	0	0
25	690	4	60	118	1446	12207	380186	0	0	81	2139	0	0	0	0
25	710	360	5261	2513	53583	49021	2054201	0	0	1873	57380	0	0	0	0
25	730	79	1038	1626	24212	83138	2708781	0	0	4015	137704	0	0	0	0
25	750	622	5910	346	3020	16952	460278	0	0	4123	90113	0	0	0	0
25	770	87	678	286	2690	7791	137224	0	0	19288	562374	0	0	0	0
25	790	118	2032	634	12413	9598	354015	0	0	2013	67785	0	0	0	0
25	810	70	777	1105	13241	36584	721725	0	0	22752	667313	0	0	0	0
25	830	568	4566	800	8079	30496	841014	0	0	6620	181707	0	0	0	0
25	850	15	220	63	858	4484	112508	0	0	201	2845	0	0	0	0
25	870	74	999	1085	19550	47448	1831730	0	0	17994	742889	0	0	0	0
25	890	115	2102	1062	20836	20004	801779	0	0	3848	128553	0	0	0	0
25	910	56	517	1016	13498	12921	295681	0	0	10405	271985	0	0	0	0
25	930	74	1047	2750	32913	29931	680939	0	0	16227	415974	0	0	0	0
25	950	93	1133	1907	21643	36632	778268	0	0	3376	50882	0	0	0	0
25	970	36	604	718	8767	34741	910588	0	0	15445	429029	0	0	0	0
25	990	5	39	77	898	4183	142055	0	0	55	836	0	0	0	0
25	1010	182	3097	1842	30552	19826	528836	0	0	6002	155963	0	0	0	0
25	1030	569	6244	319	3403	14254	324476	0	0	19744	729554	0	0	0	0
25	1050	547	3049	2385	16170	28947	391990	0	0	52735	1548873	0	0	0	0
25	1070	7	88	160	1630	10594	356838	0	0	570	9515	0	0	0	0
25	1090	76	589	2637	24339	47120	672250	0	0	3821	69054	0	0	0	0
25	1110	2081	26618	1131	17594	48499	1353269	0	0	40794	1480604	0	0	0	0
25	1130	1	12	71	775	3020	79884	0	0	227	4157	0	0	0	0
25	1150	189	1917	1653	23199	39047	1130158	0	0	17481	654981	0	0	0	0
25	1170	99	2261	2756	61099	46011	2103960	0	0	5821	242307	0	0	0	0
25	1190	6	108	250	3864	15309	534527	0	0	533	9741	0	0	0	0
25	1210	360	3116	2677	37320	47509	963911	0	0	22527	674554	0	0	0	0
25	1230	400	4026	1115	15358	29138	582295	0	0	24074	971048	0	0	0	0
25	1250	1	6	33	327	881	16903	0	0	25	394	0	0	0	0
25	1270	199	1436	1752	13298	24644	357441	0	0	13415	267654	0	0	0	0
25	1290	11	66	193	1647	6339	146306	0	0	2373	23617	0	0	0	0
25	1310	360	5707	2900	48814	38848	1266478	0	0	7757	266223	0	0	0	0
25	1330	294	4597	1708	27007	39559	1293453	0	0	7403	217377	0	0	0	0
25	1350	30	371	1028	14350	37016	1079402	0	0	17887	687983	0	0	0	0
25	1370	9	93	918	9188	15522	372849	0	0	24126	589687	0	0	0	0
25	1390	99	1451	2236	38443	31241	1141038	0	0	15746	671490	0	0	0	0
25	1410	20	340	208	3335	33643	1149538	0	0	9014	242379	0	0	0	0
25	0	16676	191752	87369	1277499	2019148	55070739	0	0	999427	32461584	0	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0	0	0
															
31	10	3859	29173	165	591	25885	144915	0	0	5616	29686	0	0	0	0
31	30	4957	63385	60	555	10434	70870	0	0	8650	31231	0	0	0	0
31	50	414	3308	661	8756	35828	686239	0	0	37047	1591416	0	0	0	0
31	70	591	7193	0	0	1523	8120	0	0	8658	62170	0	0	0	0
31	90	1233	15915	76	585	42821	451811	0	0	43599	733344	0	0	0	0
31	110	1019	6296	198	761	56358	408474	0	0	100357	2719511	0	0	0	0
31	130	231	901	251	1411	45780	392958	0	0	73192	2386379	0	0	0	0
31	150	1330	10554	201	985	69715	610950	0	0	78178	1747833	0	0	0	0
31	170	137	659	114	882	48241	489002	0	0	53421	1832182	0	0	0	0
31	190	425	1461	114	487	52873	465225	0	0	82875	2606824	0	0	0	0
31	210	231	5575	130	1435	93180	1868541	0	0	111065	4685891	0	0	0	0
31	230	213	1298	74	475	65923	589488	0	0	78153	2373018	0	0	0	0
31	250	246	3248	62	450	115037	1640799	0	0	115690	4068028	0	0	0	0
31	270	1903	21521	617	5421	72310	1000201	0	0	91910	2186505	0	0	0	0
31	290	8551	120099	105	854	38030	318141	0	0	17484	102181	0	0	0	0
31	310	2165	29021	103	858	31503	321666	0	0	81999	3060779	0	0	0	0
31	330	304	2138	99	962	78100	798986	0	0	70607	1947900	0	0	0	0
31	350	71	515	133	1337	60182	1103031	0	0	99744	3113109	0	0	0	0
31	370	482	1731	241	1703	54009	471932	0	0	55603	1588739	0	0	0	0
31	390	669	4957	0	0	2691	13606	0	0	1682	6226	0	0	0	0
31	410	128	1192	163	1185	79537	1403723	0	0	94690	3214416	0	0	0	0
31	430	271	1101	791	5969	63368	913870	0	0	62208	2609163	0	0	0	0
31	450	2918	30107	272	1853	45790	587678	0	0	100276	4339987	0	0	0	0
31	470	2848	24529	1024	4853	51647	410814	0	0	95528	1329660	0	0	0	0
31	490	5338	36641	208	802	36301	204611	0	0	30683	361723	0	0	0	0
31	510	1364	16135	0	0	716	5473	0	0	6190	65811	0	0	0	0
31	530	458	3118	0	0	404	1672	0	0	9928	80704	0	0	0	0
31	550	203	1050	259	2170	58183	755308	0	0	72970	2827338	0	0	0	0
31	570	5844	125801	7	56	4948	64278	0	0	36461	658050	0	0	0	0
31	590	268	2296	277	2972	49107	849748	0	0	61419	2008355	0	0	0	0
31	610	94	664	644	5200	49250	687169	0	0	55034	2301222	0	0	0	0
31	630	158	1699	146	1822	63778	1317440	0	0	66017	2429600	0	0	0	0
31	650	414	2090	353	2481	71440	682316	0	0	79956	2996035	0	0	0	0
