state	county	name	var1	var2	var42	var99	var169	var170	var171	var173	var174	var175	var229	var236	var238	var249	var269	var273
21	730	HENRY	45162	2986	467483	2803896	18069	1284	16785	1016	127	889	162852	13782	76484	0	0	0
21	750	IROQUOIS	34841	3775	670957	3648684	25756	2304	23452	2071	216	1855	272232	10191	217385	0	0	0
21	770	JACKSON	37091	2496	298142	804866	6193	289	5904	3443	291	3152	42881	29636	5862	0	110	0
21	790	JASPER	16064	2621	282521	847921	9843	659	9184	1318	265	1053	56843	2687	17302	0	0	0
21	810	JEFFERSON	28480	3533	316732	580641	8328	366	7962	2580	436	2144	51769	5602	10023	0	0	0
21	830	JERSEY	12682	1446	213013	756505	6028	254	5774	1086	156	930	35510	19551	10515	0	0	0
21	850	JO DAVIESS	21917	2115	342777	1641784	9912	598	9314	222	54	168	52728	1184	35835	0	0	0
21	870	JOHNSON	12022	1690	182603	295542	2803	183	2620	2368	341	2027	18417	204	63	0	549	0
21	890	KANE	99499	2150	296137	2453645	10257	365	9892	355	36	319	85582	11884	46790	0	0	0
21	910	KANKAKEE	44940	2395	389797	2387926	13544	889	12655	473	43	430	140050	17236	105455	0	0	0
21	930	KENDALL	10074	1077	188826	1484375	7034	439	6595	160	26	134	70275	7196	49135	0	0	0
21	950	KNOX	46727	2586	405867	2103725	14791	1002	13789	1200	238	962	124412	28318	52628	0	0	0
21	970	LAKE	74285	2010	223459	2017190	7691	256	7435	118	8	110	36564	2731	27662	0	0	0
21	990	LA SALLE	92925	3998	660187	3896111	29317	1858	27459	1109	151	958	257593	26862	164985	0	0	0
21	1010	LAWRENCE	21380	1504	183886	484990	4853	288	4565	1217	169	1048	42159	15012	7085	0	0	0
21	1030	LEE	28004	2535	432973	2508102	15313	1171	14142	555	139	416	148662	16150	87409	0	0	0
21	1050	LIVINGSTON	39070	3747	633014	3999230	24846	1979	22867	2132	318	1814	273499	10475	219891	0	0	0
21	1070	LOGAN	29562	2146	367957	1925462	13073	669	12404	2385	277	2108	130785	78328	50655	0	0	0
21	1090	MCDONOUGH	27074	2597	350801	1954389	13337	865	12472	1420	153	1267	113678	44778	32163	0	0	0
21	1110	MCHENRY	33164	2744	354789	2297541	12696	379	12317	201	40	161	84553	3599	49295	0	0	0
21	1130	MCLEAN	70107	4188	707262	4607557	29499	2110	27389	3429	388	3041	320533	30000	172306	0	0	0
21	1150	MACON	65175	2441	338016	1813912	12710	708	12002	2162	256	1906	143139	35250	48361	0	0	0
21	1170	MACOUPIN	57274	3374	455534	1505500	16134	713	15421	2611	434	2177	108689	32683	40493	0	0	0
21	1190	MADISON	106895	3430	389312	2092311	10828	324	10504	4208	291	3917	62194	82454	30494	0	0	0
21	1210	MARION	37497	2894	302205	661995	8504	505	7999	1893	385	1508	40450	5982	15147	0	0	0
21	1230	MARSHALL	14760	1162	211389	1415485	7803	607	7196	472	62	410	73727	11306	48148	0	0	0
21	1250	MASON	16634	1484	295512	1265875	8117	435	7682	1982	158	1824	86955	82761	20672	0	0	0
21	1270	MASSAC	13559	1162	125870	234494	2068	119	1949	2220	127	2093	20048	4978	1471	0	445	0
21	1290	MENARD	11694	1024	182552	763949	6333	497	5836	1288	169	1119	57876	42851	14725	0	0	0
21	1310	MERCER	18800	1826	300215	1445532	10589	674	9915	1356	183	1173	101458	4779	34684	0	0	0
21	1330	MONROE	12839	1407	207213	825987	3202	87	3115	2945	62	2883	22148	60003	6361	0	0	0
21	1350	MONTGOMERY	41403	2945	392742	1503879	13279	662	12617	2731	522	2209	95168	17998	47751	0	0	0
21	1370	MORGAN	33567	2326	327228	1122870	11159	543	10616	2417	272	2145	109084	59065	25149	0	0	0
21	1390	MOULTRIE	14839	1403	200858	922437	8637	587	8050	997	217	780	89550	12794	26078	0	0	0
21	1410	OGLE	26830	2622	449925	2361873	15754	1096	14658	586	103	483	133685	4244	101731	0	0	0
21	1430	PEORIA	111710	2418	323189	1896608	11918	720	11198	638	62	576	91273	24206	46854	0	0	0
21	1450	PERRY	22901	1999	222193	577618	5963	292	5671	1696	236	1460	28177	24799	11062	0	0	0
21	1470	PIATT	15714	1340	253686	1559997	10127	763	9364	1452	251	1201	106247	28307	46960	0	0	0
21	1490	PIKE	26866	3063	447932	1307423	13661	792	12869	2904	474	2430	104807	42765	22072	0	0	0
21	1510	POPE	9625	1525	191921	236846	2796	184	2612	2600	283	2317	24396	1722	1999	0	97	0
21	1530	PULASKI	14629	1175	98641	339654	2013	99	1914	2308	180	2128	17982	3855	715	0	5326	0
21	1550	PUTNAM	7579	445	79688	479782	2966	226	2740	212	36	176	24084	7588	11690	0	0	0
21	1570	RANDOLPH	29109	2228	312667	951272	7738	361	7377	2723	384	2339	34713	71952	8496	0	0	0
21	1590	RICHLAND	14044	1897	197356	545266	6070	402	5668	1090	225	865	35138	4540	12990	0	0	0
21	1610	ROCK ISLAND	92297	1857	224804	1403511	8450	420	8030	543	104	439	64744	5588	23931	0	0	0
21	1630	ST CLAIR	136520	3032	338335	1707893	8591	182	8409	4737	207	4530	46415	98109	21210	0	0	0
21	1650	SALINE	38353	2097	193998	589695	4837	250	4587	3168	408	2760	38514	9441	4996	0	0	0
21	1670	SANGAMON	100262	3232	478160	1748630	16919	829	16090	3292	530	2762	178365	62574	57514	0	0	0
21	1690	SCHUYLER	13285	1436	230407	848068	7009	510	6499	867	118	749	46262	36279	11892	0	0	0
21	1710	SCOTT	9489	1028	146860	653669	4791	160	4631	1281	119	1162	47314	28150	4184	0	0	0
21	1730	SHELBY	29601	3685	448473	1654597	16789	881	15908	2690	461	2229	132457	3469	48128	0	0	0
21	1750	STARK	9693	1013	169946	938681	7196	704	6492	526	80	446	64043	3325	34026	0	0	0
21	1770	STEPHENSON	37743	2817	342093	2169685	13018	727	12291	330	74	256	83043	1748	66537	0	0	0
21	1790	TAZEWELL	38540	2273	349083	2302492	13677	1282	12395	1255	150	1105	106726	63379	47790	0	0	0
21	1810	UNION	20249	1996	206741	718402	3779	167	3612	3225	219	3006	25599	9653	713	0	928	0
21	1830	VERMILION	86162	3185	506777	1938795	17111	1072	16039	2453	351	2102	187314	25533	116294	0	0	0
21	1850	WABASH	14034	1036	127277	480228	3358	112	3246	1153	98	1055	33740	17193	6785	0	7	0
21	1870	WARREN	21488	1833	315024	1676898	11491	978	10513	1062	145	917	123044	20154	42001	0	0	0
21	1890	WASHINGTON	18035	2218	307259	1145012	7926	344	7582	2690	375	2315	35223	86171	10784	0	0	0
21	1910	WAYNE	22772	3635	382149	869781	9812	650	9162	3236	739	2497	73369	3580	6927	0	0	0
21	1930	WHITE	20081	2292	282693	680903	6326	327	5999	4362	349	4013	81115	38709	7950	0	60	0
21	1950	WHITESIDE	36174	2671	404920	2330329	15213	950	14263	556	111	445	133338	26835	63282	0	0	0
21	1970	WILL	92911	3147	459721	3018055	15745	803	14942	489	68	421	147674	18292	124924	0	0	0
21	1990	WILLIAMSON	61092	2818	219616	508007	4656	163	4493	3244	256	2988	32472	2705	979	0	15	0
21	2010	WINNEBAGO	90929	2169	284206	1676280	9891	495	9396	161	48	113	71962	1833	52593	0	0	0
21	2030	WOODFORD	19340	2062	309111	1876187	12458	950	11508	694	103	591	112715	8404	81208	0	0	0
22	0	INDIANA	2930390	195786	19915120	79739572	556078	22931	533147	100976	9717	91259	4361021	1605117	1627247	0	14	0
22	10	ADAMS	20503	2127	199542	1083966	6910	457	6453	294	18	276	31970	16296	32714	0		0
22	30	ALLEN	114303	4038	371972	2283793	12299	577	11722	568	109	459	58042	25085	58871	0		0
22	50	BARTHOLOMEW	23887	2005	237369	1033352	5780	226	5554	2669	161	2508	54471	40599	5311	0		0
22	70	BENTON	12206	1223	252709	1045074	8047	602	7445	887	77	810	101527	13040	76306	0		0
22	90	BLACKFORD	14084	976	95353	416842	3124	140	2984	130	20	110	21861	1839	14099	0		0
22	110	BOONE	23575	2482	233680	991824	8689	461	8228	501	114	387	75954	9151	32004	0		0
22	130	BROWN	7019	1323	147672	191929	2167	70	2097	596	44	552	12047	1565	544	0		0
22	150	CARROLL	16315	1996	224817	1522200	6560	273	6287	846	78	768	67720	23993	25501	0		0
22	170	CASS	38333	2405	238525	1100608	7491	323	7168	919	102	817	62238	23669	26866	0		0
22	190	CLARK	29381	2155	202504	539442	4048	135	3913	1670	154	1516	27642	11222	2364	0		0
22	210	CLAY	29447	2539	202483	634824	5713	134	5579	1338	125	1213	36867	19140	8698	0		0
22	230	CLINTON	27737	2136	229479	1283084	7849	397	7452	482	59	423	73182	30598	27244	0		0
22	250	CRAWFORD	11201	1714	169297	296101	2830	87	2743	1180	75	1105	19007	4327	1054	0		0
22	270	DAVIESS	26856	2550	242237	742928	6644	301	6343	2827	316	2511	54876	17085	8832	0		0
22	290	DEARBORN	20033	2065	179237	726963	4586	123	4463	1004	56	948	18667	8367	4772	0		0
22	310	DECATUR	17813	1645	203587	855477	5662	208	5454	1610	204	1406	53867	33769	2147	0		0
22	330	DE KALB	25600	2265	206472	1402272	6401	173	6228	138	24	114	27946	20718	24249	0		0
22	350	DELAWARE	56377	2786	226574	1038376	8002	428	7574	444	50	394	63107	8939	27581	0		0
22	370	DUBOIS	19915	2158	253584	755342	5526	216	5310	1966	112	1854	32866	29402	7778	0		0
22	390	ELKHART	56384	3083	256383	1311175	8317	360	7957	324	34	290	41942	25442	22429	0		0
22	410	FAYETTE	17142	989	123003	609367	3164	162	3002	734	52	682	31464	18147	2727	0		0
22	430	FLOYD	30661	1311	80925	396219	1932	25	1907	497	9	488	8504	3169	664	0		0
22	450	FOUNTAIN	18823	1668	221647	677893	6234	295	5939	834	147	687	55435	22384	29494	0		0
22	470	FRANKLIN	14806	2075	226493	1011415	4329	80	4249	781	54	727	39681	23557	1884	0		0
22	490	FULTON	16478	2228	223174	949889	6394	336	6058	486	80	406	52081	14560	20181	0		0
22	510	GIBSON	29201	2394	246277	887802	6625	247	6378	3272	191	3081	73257	35639	4066	0		0
22	530	GRANT	51353	2795	240451	1127299	7654	296	7358	568	53	515	58253	13171	32579	0		0
22	550	GREENE	36770	3266	286220	658368	6394	175	6219	2391	303	2088	49628	12842	7822	0		0
22	570	HAMILTON	24222	2627	217359	971961	7820	413	7407	502	65	437	64573	18609	23199	0		0
22	590	HANCOCK	17210	1855	177510	864007	6302	285	6017	472	38	434	58157	15871	19561	0		0
22	610	HARRISON	18656	2900	269981	665728	6044	195	5849	1059	45	1014	31570	17656	1840	0		0
22	630	HENDRICKS	20291	2648	240723	955178	7985	227	7758	1523	90	1433	72588	17417	21335	0		0
22	650	HENRY	34682	2355	220386	1279703	7512	358	7154	548	93	455	67045	15094	24147	0		0
22	670	HOWARD	43965	2058	174618	795146	6092	298	5794	416	74	342	52602	12369	22758	0		0
22	690	HUNTINGTON	31671	2610	230232	1234352	7207	320	6887	598	135	463	45856	9631	41567	0		0
22	710	JACKSON	24228	2451	263629	983967	4616	91	4525	3889	212	3677	45101	28272	4396	0		0
22	730	JASPER	13961	1745	299833	1070762	7991	426	7565	686	106	580	90231	13524	56747	0		0
22	750	JAY	23318	2482	219913	1002270	7474	388	7086	475	90	385	36013	8212	33272	0		0
22	770	JEFFERSON	20709	2445	215475	689629	5255	127	5128	1488	113	1375	26020	9751	2162	0		0
22	790	JENNINGS	13280	1947	215452	388145	4478	225	4253	1337	136	1201	27039	8711	1725	0		0
22	810	JOHNSON	20739	2009	175413	841537	6180	209	5971	1758	78	1680	49439	32659	1422	0		0
22	830	KNOX	46195	2367	284961	980722	7077	263	6814	4219	389	3830	81532	40293	10117	0		0
22	850	KOSCIUSKO	27120	3225	305856	1557233	8991	357	8634	627	116	511	57664	24583	28683	0		0
22	870	LAGRANGE	14009	1845	214996	1130494	6314	396	5918	351	55	296	39595	20872	15191	0		0
22	890	LAKE	159957	1784	205590	1354881	6880	399	6481	119	26	93	46033	10917	35314	0		0
22	910	LA PORTE	50443	2300	313299	1399366	8404	320	8084	438	54	384	66507	30999	34776	0		0
22	930	LAWRENCE	28228	2231	240854	420569	3792	111	3681	1963	147	1816	29379	5771	4292	0		0
22	950	MADISON	69151	2957	258118	1182530	9272	421	8851	512	74	438	78950	20773	31309	0		0
22	970	MARION	348061	2452	164219	1180290	5723	163	5560	770	42	728	42026	15335	13790	0		0
22	990	MARSHALL	23744	2569	250129	1095033	7346	243	7103	436	78	358	49156	22479	19321	0		0
22	1010	MARTIN	11865	1569	181765	281520	3120	87	3033	1366	140	1226	21388	4451	2111	0		0
22	1030	MIAMI	28668	2223	219502	1048617	6596	301	6295	863	163	700	49644	25154	19977	0		0
22	1050	MONROE	24519	2284	218321	279849	3889	76	3813	992	64	928	20170	3672	2968	0		0
22	1070	MONTGOMERY	28490	2614	285340	1203006	8996	358	8638	1063	141	922	87305	18565	33111	0		0
22	1090	MORGAN	20010	2334	218808	486800	5750	242	5508	1063	81	982	46647	17397	5295	0		0
22	1110	NEWTON	10144	1078	224655	866456	5774	322	5452	906	118	788	73041	8229	53099	0		0
22	1130	NOBLE	22470	2367	235028	1102143	6484	308	6176	490	93	397	39644	21015	23828	0		0
22	1150	OHIO	4024	555	49246	133655	1195	22	1173	238	23	215	5560	966	592	0		0
22	1170	ORANGE	16974	1875	202058	442065	3868	136	3732	1318	203	1115	28116	7260	2734	0		0
22	1190	OWEN	12760	1683	194440	336564	4079	127	3952	784	122	662	22743	6481	3168	0		0
22	1210	PARKE	18875	2129	240646	664221	7189	278	6911	998	99	899	44444	16568	13123	0		0
22	1230	PERRY	16692	1731	209827	425618	3591	132	3459	1636	116	1520	23136	10472	1509	0		0
22	1250	PIKE	18684	2029	161990	398590	4320	107	4213	1429	89	1340	33777	6097	1223	0		0
22	1270	PORTER	20256	1729	214768	1184196	6358	377	5981	253	43	210	43959	17361	33614	0		0
22	1290	POSEY	19334	2041	221742	628417	4376	107	4269	4249	121	4128	62082	47022	3003	0		0
22	1310	PULASKI	12385	1578	246250	900918	6480	338	6142	407	64	343	58914	14674	33151	0		0
22	1330	PUTNAM	19880	2412	263962	640068	6436	214	6222	1303	120	1183	53175	13542	11778	0		0
22	1350	RANDOLPH	26484	3334	277646	1204896	10097	473	9624	445	116	329	77876	19700	38356	0		0
22	1370	RIPLEY	18694	2956	264049	948671	6873	254	6619	1424	128	1296	36205	22724	3772	0		0
22	1390	RUSH	19241	1775	226519	1341015	7707	339	7368	849	99	750	81084	34880	8958	0		0
22	1410	ST JOSEPH	103304	2392	236080	1254414	7027	238	6789	195	29	166	34880	21116	18619	0		0
22	1430	SCOTT	7424	1040	98627	273354	2470	55	2415	875	102	773	15603	4346	1537	0		0
22	1450	SHELBY	25982	2478	242685	1493963	9289	337	8952	754	122	632	79900	47062	8637	0		0
22	1470	SPENCER	18400	2267	207660	614802	5279	198	5081	2897	217	2680	39218	23677	2089	0		0
22	1490	STARKE	10278	1417	159472	692792	3970	143	3827	266	91	175	28392	6300	14359	0		0
22	1510	STEUBEN	13360	1661	171074	826735	4563	115	4448	132	26	106	28157	10862	14978	0		0
22	1530	SULLIVAN	31630	2905	237409	780606	7158	282	6876	1562	174	1388	50215	17821	6551	0		0
22	1550	SWITZERLAND	9311	1828	138982	471735	3659	116	3543	613	48	565	13613	1973	1785	0		0
22	1570	TIPPECANOE	42813	2349	299183	1266476	9146	379	8767	1261	108	1153	94432	33190	43410	0		0
22	1590	TIPTON	16152	1825	160882	845355	5867	317	5550	379	90	289	51377	16966	14516	0		0
22	1610	UNION	6021	752	98775	527038	2531	60	2471	423	45	378	26368	17843	1197	0		0
22	1630	VANDERBURGH	92293	1598	116356	783384	2558	37	2521	2654	43	2611	27438	19777	829	0		0
22	1650	VERMILLION	27625	994	130005	378790	3658	194	3464	793	139	654	31920	12009	14734	0		0
22	1670	VIGO	100212	2428	185783	578952	5497	125	5372	1577	111	1466	38984	21881	8719	0		0
22	1690	WABASH	27231	2350	244827	1070931	7089	380	6709	801	92	709	51734	20621	31546	0		0
22	1710	WARREN	9699	1288	209709	489270	6123	261	5862	1023	95	928	63447	13649	45057	0		0
22	1730	WARRICK	19862	2380	210535	530147	4823	139	4684	3547	250	3297	36487	18911	1725	0		0
22	1750	WASHINGTON	16645	2643	302699	663137	5794	141	5653	2411	343	2068	42238	13839	7557	0		0
22	1770	WAYNE	48136	2203	218438	1051500	6416	319	6097	571	108	463	60155	25319	10735	0		0
22	1790	WELLS	20509	2386	211923	997272	6849	258	6591	506	32	474	44176	6871	34456	0		0
22	1810	WHITE	17351	1849	293533	1095878	8686	440	8246	1107	164	943	100362	15600	63982	0		0
22	1830	WHITLEY	15660	2198	203709	918429	6322	257	6065	411	68	343	31837	11741	29154	0		0
23	0	MICHIGAN	3668412	192327	18035290	96252746	482441	14182	468259	6979	645	6334	1560789	792965	1443063	0	0	0
23	10	ALCONA	5912	915	121570	360347	2382	92	2290	10	0	10	2178	733	5454	0	0	0
23	30	ALGER	9983	572	43067	222771	756	9	747	9	0	9	30	58	1527	0	0	0
23	50	ALLEGAN	37540	5589	415455	2713153	12629	257	12372	260	25	235	49787	29778	30567	0	0	0
23	70	ALPENA	17869	1207	147681	437792	2785	88	2697	13	2	11	1896	2262	8035	0	0	0
23	90	ANTRIM	11543	1356	152181	442206	2837	42	2795	42	2	40	8190	970	4420	0	0	0
23	110	ARENAC	9460	1281	129892	471165	3557	105	3452	9	0	9	7310	487	10914	0	0	0
23	130	BARAGA	7662	817	59392	365360	966	7	959	1	0	1	94	132	1952	0	0	0
23	150	BARRY	21383	3047	313423	1515461	8328	168	8160	134	9	125	31607	23118	21690	0	0	0
23	170	BAY	69548	3459	228727	1869529	8269	277	7992	102	7	95	20084	6391	24750	0	0	0
23	190	BENZIE	6947	809	78075	293548	1407	43	1364	58	1	57	4784	594	1303	0	0	0
23	210	BERRIEN	62653	5811	316471	3304184	10903	227	10676	369	56	313	30232	17871	16589	0	0	0
23	230	BRANCH	23997	3127	291818	1250011	8281	251	8030	212	17	195	43030	21913	29297	0	0	0
23	250	CALHOUN	72918	3427	369462	1635784	9622	280	9342	138	13	125	46072	33410	30908	0	0	0
23	270	CASS	20395	2503	264153	1132620	6961	170	6791	147	20	127	38017	22155	17676	0	0	0
23	290	CHARLEVOIX	15788	1322	121255	386536	2459	68	2391	33	4	29	5398	612	4837	0	0	0
23	310	CHEBOYGAN	13991	1127	102647	368521	2119	44	2075	13	0	13	3283	944	5185	0	0	0
23	330	CHIPPEWA	24818	1730	196280	702811	3754	211	3543	11	0	11	165	1916	18324	0	0	0
23	350	CLARE	8250	1123	164904	298212	2969	121	2848	29	4	25	6581	838	7198	0	0	0
23	370	CLINTON	23110	3316	341824	2146055	10873	370	10503	104	15	89	38997	30898	36584	0	0	0
23	390	CRAWFORD	4049	188	41756	64040	356	4	352	3	0	3	722	42	346	0	0	0
23	410	DELTA	30909	1468	142845	724995	2721	41	2680	18	0	18	1599	108	7955	0	0	0
23	430	DICKINSON	19456	479	43477	162970	802	9	793	32	1	31	516	76	1991	0	0	0
23	450	EATON	29377	3622	336201	2091281	10479	322	10157	150	30	120	37123	29449	31066	0	0	0
23	470	EMMET	15639	1226	114997	427206	2314	65	2249	25	3	22	5299	1203	5227	0	0	0
23	490	GENESEE	125668	3819	342740	1907511	10100	260	9840	91	8	83	30302	22523	34591	0	0	0
23	510	GLADWIN	8827	1312	143247	462608	3596	122	3474	64	1	63	7714	462	8999	0	0	0
23	530	GOGEBIC	33225	808	37569	399266	1009	15	994	4	1	3	158	75	641	0	0	0
23	550	GRAND TRAVERSE	19518	1615	150029	828816	3460	48	3412	60	9	51	12530	1722	7354	0	0	0
23	570	GRATIOT	33914	3702	322712	1974477	11073	459	10614	149	18	131	37009	11188	34190	0	0	0
23	590	HILLSDALE	28161	4092	357644	1989036	10546	318	10228	240	46	194	48984	20044	37470	0	0	0
23	610	HOUGHTON	71930	1971	143495	775551	2512	31	2481	18	0	18	776	950	7581	0	0	0
23	630	HURON	32786	4593	479218	2991463	15235	666	14569	116	23	93	22674	25840	54642	0	0	0
23	650	INGHAM	81554	3447	319316	1578750	9541	335	9206	101	9	92	34941	15012	29406	0	0	0
23	670	IONIA	33087	3085	332263	2134762	9876	424	9452	130	13	117	39737	29700	32304	0	0	0
23	690	IOSCO	8199	715	110387	305868	2066	127	1939	9	1	8	3332	234	5817	0	0	0
23	710	IRON	22107	783	57961	401403	1219	18	1201	6	0	6	116	93	1600	0	0	0
23	730	ISABELLA	22610	3138	309310	1555991	9061	344	8717	46	1	45	23306	6463	28645	0	0	0
23	750	JACKSON	72539	3550	401432	1830402	10059	279	9780	242	27	215	45040	17789	26030	0	0	0
23	770	KALAMAZOO	71225	2611	249146	1136348	6448	116	6332	151	16	135	29802	21789	19847	0	0	0
23	790	KALKASKA	5577	668	77574	231565	1453	45	1408	50	0	50	5635	578	1888	0	0	0
23	810	KENT	183041	5606	434904	2750372	12550	273	12277	96	13	83	42328	21333	34067	0	0	0
23	830	KEWEENAW	6322	188	10165	26240	85	0	85	0	0	0	7	44	152	0	0	0
23	850	LAKE	4437	680	85081	217619	1571	57	1514	49	5	44	4832	493	2146	0	0	0
23	870	LAPEER	25782	3536	370089	1837169	10444	361	10083	70	9	61	28271	17446	37246	0	0	0
23	890	LEELANAU	9061	1255	146172	548348	2687	49	2638	47	0	47	7547	2730	7510	0	0	0
23	910	LENAWEE	47767	4904	448726	2900540	14060	465	13595	319	36	283	85341	27355	57925	0	0	0
23	930	LIVINGSTON	17522	2489	310411	1443941	7659	198	7461	69	4	65	27264	16448	24380	0	0	0
23	950	LUCE	6149	195	22570	107773	332	4	328	7	0	7	316	46	1255	0	0	0
23	970	MACKINAC/MICHILIM	8026	593	60388	198224	1029	28	1001	7	0	7	41	483	3259	0	0	0
23	990	MACOMB	38103	3246	226606	1776219	7493	87	7406	95	16	79	28055	19155	27452	0	0	0
23	1010	MANISTEE	20899	1412	136126	456396	2869	46	2823	65	0	65	10200	1965	3509	0	0	0
23	1030	MARQUETTE	45786	1108	93879	474628	1762	11	1751	11	0	11	155	56	2797	0	0	0
23	1050	MASON	19831	1976	179322	841173	4468	125	4343	81	10	71	11011	5047	9353	0	0	0
23	1070	MECOSTA	17765	2552	258179	777785	5529	194	5335	41	3	38	19893	1196	17638	0	0	0
23	1090	MENOMINEE	23778	1978	236072	1001675	4002	151	3851	34	3	31	5290	433	10697	0	0	0
23	1110	MIDLAND	17237	2105	188387	902795	5498	220	5278	89	7	82	13233	726	13029	0	0	0
23	1130	MISSAUKEE	9004	1254	160385	480125	3233	85	3148	67	7	60	8115	2007	9426	0	0	0
23	1150	MONROE	37115	4216	305947	2348596	10803	264	10539	165	22	143	54613	28170	39064	0	0	0
23	1170	MONTCALM	30441	4000	372895	1769920	10054	326	9728	115	10	105	30977	10090	32782	0	0	0
23	1190	MONTMORENCY	4089	469	53777	182113	1015	34	981	18	0	18	1131	599	2900	0	0	0
23	1210	MUSKEGON	62362	1929	155372	811075	3401	58	3343	76	1	75	12552	3016	9079	0	0	0
23	1230	NEWAYGO	17378	2644	275664	945034	5961	207	5754	152	4	148	21198	3782	13556	0	0	0
23	1250	OAKLAND	90050	4059	402548	2180598	9448	149	9299	188	16	172	34213	9641	33174	0	0	0
23	1270	OCEANA	15601	2432	217839	960706	4897	121	4776	153	0	153	16933	3250	8322	0	0	0
23	1290	OGEMAW	7786	1148	148001	350232	3113	149	2964	24	5	19	5485	1191	8089	0	0	0
23	1310	ONTONAGON	12428	1124	91947	401105	1327	15	1312	10	1	9	90	383	3594	0	0	0
23	1330	OSCEOLA	15221	2014	242811	673046	5138	158	4980	148	4	144	13706	1466	13685	0	0	0
23	1350	OSCODA	1783	214	36118	96915	638	33	605	15	0	15	671	205	1354	0	0	0
23	1370	OTSEGO	6043	515	70783	186912	1120	22	1098	8	0	8	2212	361	3566	0	0	0
23	1390	OTTAWA	47660	4353	297481	2760917	9579	130	9449	103	3	100	36711	25745	26934	0	0	0
23	1410	PRESQUE ISLE	12131	993	144977	538626	2238	94	2144	2	0	2	1431	2412	8960	0	0	0
23	1430	ROSCOMMON	2032	238	45126	65161	437	24	413	15	0	15	503	25	518	0	0	0
23	1450	SAGINAW	100286	5298	428110	3285663	14286	468	13818	166	8	158	42920	20860	44851	0	0	0
23	1470	ST CLAIR	58009	4296	377949	2022116	10971	378	10593	96	16	80	25439	26979	39001	0	0	0
23	1490	ST JOSEPH	26818	2175	257929	1072153	6403	223	6180	171	9	162	38744	21049	15418	0	0	0
23	1510	SANILAC	31237	5076	539876	2593651	15943	778	15165	114	17	97	24152	27156	65082	0	0	0
23	1530	SCHOOLCRAFT	9977	458	51339	193060	809	11	798	10	2	8	131	43	2405	0	0	0
23	1550	SHIAWASSEE	35924	3323	317785	2158975	9826	305	9521	103	4	99	30328	24313	33622	0	0	0
23	1570	TUSCOLA	33320	4690	421496	2682727	14249	433	13816	170	4	166	30788	18833	42673	0	0	0
23	1590	VAN BUREN	30715	4398	303376	2093757	8926	156	8770	193	8	185	35485	11166	13995	0	0	0
23	1610	WASHTENAW	49520	3467	398067	2929870	11358	284	11074	112	13	99	49875	25873	39166	0	0	0
23	1630	WAYNE	1177645	2963	190346	1937260	6605	63	6542	65	2	63	23863	7946	20647	0	0	0
23	1650	WEXFORD	18207	1328	148673	381161	2842	67	2775	41	1	40	9689	1028	3985	0	0	0
24	0	OHIO	5759394	244703	22219248	97892575	630012	25179	604833	32831	3441	29390	3362926	1818522	1513446	0	0	0
24	10	ADAMS	22403	3087	309704	663891	6613	205	6408	753	101	652	38414	12998	2797	0	0	0
